Nanyang Polytechnic^School of Information Technology^Diploma in Business Intelligence & Analytics^Information & Digital Technologies^Business IT^569830^18^Diploma^40^http://www.nyp.edu.sg/schools/sit/full-time-courses/business-intelligence-and-analytics.html^Be equipped with techniques and concepts on data modelling, analytics and visualization techniques to transform data into useful insights for developing corporate strategies.^"Research Analysts, Analytics Associates"^We provide quality education and training to prepare students and adult learners for work and life, equipping them to be lifelong learners and to contribute to the technological, economic and social development of Singapore.
Nanyang Polytechnic^School of Interactive & Digital Media^Diploma in Digital Game Art & Design^Media & Design^Game Design^569830^16^Diploma^82^http://www.nyp.edu.sg/schools/sidm/full-time-courses/digital-game-art-and-design.html^SIDM is the pioneer in offering games programming and game art & design courses, which will prepare you for the artistic side of games creation, where you will be involved in game art and design for the thriving digital media industry.^"3D Modeller, 2D/3D Game Artist"^We provide quality education and training to prepare students and adult learners for work and life, equipping them to be lifelong learners and to contribute to the technological, economic and social development of Singapore.
Nanyang Polytechnic^School of Interactive & Digital Media^Diploma in Animation^Media & Design^Animation^569830^14^Diploma^92^http://www.nyp.edu.sg/schools/sidm/full-time-courses/animation.html^SIDM is the pioneer when it comes to animation courses in Singapore. Started in 1996, we are reputed for preparing well-trained animators and artists for the industry.^"Story artistry , Art directing"^We provide quality education and training to prepare students and adult learners for work and life, equipping them to be lifelong learners and to contribute to the technological, economic and social development of Singapore.
Ngee Ann Polytechnic^School of Life Sciences & Chemical Technology^Diploma in  Biomedical Science^Applied Sciences^Biomedical^599489^8^Diploma^66^http://www.np.edu.sg/lsct/courses/bms/Pages/home.aspx^From cancer screening and HIV diagnosis to drug discovery and development, biomedical science is the foundation of modern healthcare. Get an understanding of the evolution of diseases, the functions of the human body and the world of microbes through the Diploma in Biomedical Science (BMS).^Research Assistant, Medical Technologist^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Business & Accountancy^Diploma in Accountancy^Business & Management^Accountancy^599489^11^Diploma^275^http://www.np.edu.sg/ba/courses/acc/Pages/acc.aspx^As the backbone of every business, accounting plays a key role in decision-making processes and is more than just numbers. That is what the Diploma in Accountancy (ACC) hopes to impart.^"financial accounting, auditing, taxation, managerial accounting, corporate secretarial practice, banking and financial services."^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Business & Accountancy^Diploma in Banking & Financial Services^Business & Management^Banking^599489^10^Diploma^100^http://www.np.edu.sg/ba/courses/bfs/Pages/bfs.aspx^The global financial industry is undergoing radical changes, with major events such as Brexit and the emergence of financial technology (or FINTECH).^BFS graduates can find good career opportunities in fields such as credit and marketing, corporate finance, financial planning, investment and wealth management, trade finance, treasury, risk management, as well as settlements and operations management.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Business & Accountancy^Diploma in Business Studies^Business & Management^Business Management^599489^10^Diploma^280^http://www.np.edu.sg/ba/courses/bs/Pages/bs.aspx^Want to be an entrepreneur or a business-savvy professional in our global economy? The Diploma in Business Studies (BS) will equip you with the skills and knowledge covering all aspects of a business operation.^With a constant demand for business graduates in Singapore and the region, you will be highly sought after by employers in various fields such as finance, banking, marketing, retailing, marketing communication and human capital management.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Engineering^Diploma in Electrical Engineering^Engineering^Electrical and Electronic Engineering^599489^21^Diploma^180^http://www.np.edu.sg/soe/courses/ee/Pages/ee.aspx^From everyday conveniences such as robotic vacuum cleaners, computers and electric cars to industrial technologies such as power distribution, medical instruments and manufacturing, electrical engineers are practically needed everywhere.^Join the electricity consultancy and high-tech manufacturing industries as a sales and marketing engineer, maintenance engineer or facilities executive. Many EE graduates have also risen to managerial positions or have become entrepreneurs!^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Engineering^Diploma in Mechanical Engineering^Engineering^Mechanical Engineering^599489^18^Diploma^180^http://www.np.edu.sg/soe/courses/me/Pages/me.aspx^A highly versatile course, ME provides a broad-basededucation that enables you to excel in diverse career choices.^With your solid foundation in engineering and your specialisation giving you sought-after skills, you will enjoy excellent job prospects in diverse industries. These include the marine, aerospace as well as the chemical and precision^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Health Sciences^Diploma in Health Sciences (Nursing)^Health Sciences^Health Services^599489^26^Diploma^535^http://www.np.edu.sg/hs/courses/hsn/Pages/HSN.aspx^The Diploma in Health Sciences (Nursing) (HSN) is a comprehensive course that prepares you to become a versatile and work-ready healthcare professional. In addition to core nursing modules, you will learn about life sciences.^With a consistent demand for healthcare professionals, you will enjoy good job prospects at healthcare institutions and in other related industries. You can also pursue a career in the pharmaceutical, life sciences, biomedical and clinical research industries.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Health Sciences^Diploma in Optometry^Health Sciences^Optometry^599489^12^Diploma^40^http://www.np.edu.sg/hs/courses/opt/Pages/default.aspx^You could be on your way to become an optometric practitioner to help diagnose eye disorders and prescribe optical treatments. Our Diploma in Optometry (OPT) trains you for this important role.^As an Optometry graduate, you can land rewarding roles in optometry retail and private practices, ophthalmological clinics, eye-care product companies, research centres and hospitals. Alternatively, you could work at any optometry retail outlet, where an Optometry graduate draws an attractive starting salary.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Humanities & Social Sciences^Diploma in Early Childhood Education^Humanities^Early Childhood Studies^599489^15^Diploma^220^http://www.np.edu.sg/hms/courses/ECH/Pages/ech.aspx^Fully accredited by ECDA, ECH is the most established professional diploma of its kind which qualifies you to teach in any pre-school in Singapore.^With an increasing emphasis on raising the quality of early childhood education in Singapore, there are good career prospects and an abundance of training opportunities. You will be able to land a job as an early childhood educator or as a trained professional in various agencies that offer services for children and families.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Humanities & Social Sciences^Diploma in Psychology Studies^Humanities^Psychology Studies^599489^8^Diploma^55^http://www.np.edu.sg/hms/courses/PCS/Pages/pcs.aspx^This rigorous diploma gives you the right skills you need to apply psychology in various fields, from education, health care, social services to human resource and development.^As a PCS graduate, you are well-placed to become a research assistant, social work associate, welfare and rehabilitation officer, and VWO programme/ administration executive, amongst others. With further studies and training, you can become a certified psychologist, social worker or counsellor.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Engineering^Diploma in Marine & Offshore Technology^Maritime Studies^Marine & Offshore Technology^599489^18^Diploma^100^http://www.np.edu.sg/soe/courses/mot/Pages/mot.aspx^With MOT, you will learn to design and build your own ship models, and test them in Singapores only towing tank located in our campus.^Pursue a career in the design, marketing, commerce, survey, production, safety, human resource, and research and development areas of the marine and offshore industries.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Film & Media Studies^Diploma in Animation & 3D Arts^Media & Design^Animation^599489^11^Diploma^35^http://www.np.edu.sg/ict/courses/fulltime/a3da/Pages/a3da.aspx^Create new worlds and ignite your imagination in no time with the Diploma in Animation & 3D Arts (A3DA). Bring animated characters to life with flawless art, design, storytelling and character performance.^Look forward to a bright career in the fast-growing digital entertainment industry as animators in film, TV and mobile media.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Ngee Ann Polytechnic^School of Film & Media Studies^Diploma in Film, Sound & Video^Media & Design^Film, Arts and theatre^599489^9^Diploma^60^http://www.np.edu.sg/fms/courses/diploma/pages/fsv.aspx^How many of us spend hours engrossed in the stories of others in movies, TV shows and online channels on YouTube and Vimeo? Enrol in the Diploma in Film, Sound & Video (FSV) and learn the art of telling compelling stories of your own.^Pursue your dream career in film or television production as a director, producer, cinematographer, editor, post-production supervisor, sound designer or scriptwriter. You can also take up positions in motion graphics, sound recording and design, as well as content development.^Inaugurated in 1963 as Ngee Ann College with only 116 students, Ngee Ann Polytechnic (NP) has grown from its humble beginnings to establish itself as one of Singapore's leading institutions of higher learning. Today, the Polytechnic has a full-time enrolment of more than 14,800 students.
Republic Polytechnic^School of Infocomm^Diploma in Mobile Software Development^Information & Digital Technologies^Mobile Software Development^599489^26^Diploma^75^http://www.rp.edu.sg/Diploma_in_Mobile_Software_Development_(R47).aspx^Do you have an innovative idea for a brand-new app? The DMSD course aims to help you build your own from scratch. The course takes you through the entire process, from coming up with a creative idea to developing the software.^"Mobile App Designer, Mobile and Web Developer"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Applied Sciences^Diploma in  Biomedical Science^Applied Sciences^Biomedical^738964^13^Diploma^145^http://www.rp.edu.sg/Diploma_in_Biomedical_Sciences_(R14).aspx^The Diploma in Biomedical Sciences (DBMS) will teach you the essentials of human anatomy, different diseases and their corresponding treatments, setting you up perfectly for a rewarding career in the healthcare industry.^"Laboratory Technician, Medical and Laboratory"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Applied Sciences^Diploma in Biotechnology^Applied Sciences^Biotechnology^738964^17^Diploma^120^http://www.rp.edu.sg/Diploma_in_Biotechnology_(R16).aspx^Using the fundamentals of biology, this diploma will teach you how to transform the food industry, as well as vaccines and medicines, with the power of biotechnology. You will be at the forefront of pioneering technology to create healthier food and more sustainable biofuels for the future.^"Food Industry and Microbiology Specialist, Health Education Officer"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Engineering^Diploma in Green Building Energy Management^Built Environment^Green Building^738964^26^Diploma^100^http://www.rp.edu.sg/Diploma_in_Green_Building_Energy_Management_(R41).aspx^The course provides you with in-depth knowledge of how energy efficiency can be applied in the design of buildings and industrial processes, consolidated with hands-on training in energy auditing.^"Building and Energy Auditor, Facilities Management Engineer"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Engineering^Diploma in Aerospace Avionics^Engineering^Aerospace^738964^22^Diploma^90^http://www.rp.edu.sg/Diploma_in_Aerospace_Avionics_(R20).aspx^Combining essential skills training with valuable hands-on experience, the DAA introduces you to the high-tech world of aircraft electrical systems, preparing you for a high-flying and successful career in avionics.^"Associate Engineer, Avionics System Specialist"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Engineering^Diploma in Electrical and Electronic Engineering^Engineering^Electrical and Electronic Engineering^738964^26^Diploma^190^http://www.rp.edu.sg/Diploma_in_Electrical_and_Electronic_Engineering_(R50).aspx^The Diploma in Electrical and Electronic Engineering (DEEE) will set you on the path for a rewarding career in electrical engineering. You will have the opportunity to experiment and develop your technical skills in our state-of-the-art laboratories.^"Associate Engineer, Research Assistant"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Sports, Health and Leisure^Diploma in Health Services Management^Health Sciences^Health Services^738964^26^Diploma^150^http://www.rp.edu.sg/Diploma_in_Health_Services_Management_(R45).aspx^As the first and only course of its kind in Singapore, the Diploma in Health Services Management (DHSM) offers strong management-oriented training in operations management and healthcare policies, practices and processes.^"Case Management Assistant, Clinic Coordinator"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Sports, Health and Leisure^Diploma in Sports and Exercise Sciences^Health Sciences^Sports Sciences^738964^20^Diploma^115^http://www.rp.edu.sg/Diploma_in_Sports_And_Exercise_Sciences_(R26).aspx^You will gain a strong understanding of human physiology, psychology, anatomy, biomechanics, and exercise prescription through a scientific approach to sports, exercise and physical activity.^"Rehabilitation Assistant, Fitness Instructor"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Sports, Health and Leisure^Diploma in Sports Coaching^Health Sciences^Sports Sciences^738964^15^Diploma^60^http://www.rp.edu.sg/Diploma_in_Sports_Coaching_(R49).aspx^Based around the art and science of coaching, the diploma has been designed in consultation with Sport Singapore to teach you the basics of sports science. You will also learn essential soft skills such as communication, athlete and team management and professional ethics.^"Sports Administrator, Sports Coach"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Infocomm^Diploma in Business Applications^Information & Digital Technologies^Business IT^738964^25^Diploma^150^http://www.rp.edu.sg/Diploma_in_Business_Applications_(R18).aspx^The Diploma in Business Applications (DBA) is the course for you. An IT-business hybrid diploma, it is designed to give you a firm understanding of business functions and processes in key industries such as manufacturing.^"Sports Coach, Fitness Trainer / Instructor"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Infocomm^Diploma in Business Information Systems^Information & Digital Technologies^Business IT^738964^26^Diploma^150^http://www.rp.edu.sg/Diploma_in_Business_Information_Systems_(R13).aspx^To master the ins and outs of business software, you need a solid understanding of how and why it benefits businesses. With the DBIS course, you will learn the core business fundamentals and data analysis techniques that companies use to boost their operations and marketing efforts.^"Sports Official, Sports Administrator"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Infocomm^Diploma in Mobile Software Development^Information & Digital Technologies^Mobile Software Development^738964^20^Diploma^75^http://www.rp.edu.sg/Diploma_in_Mobile_Software_Development_(R47).aspx^Do you have an innovative idea for a brand-new app? The DMSD course aims to help you build your own from scratch. The course takes you through the entire process, from coming up with a creative idea to developing the software.^"Mobile App Developer, Mobile and Web Developer"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Technology for the Arts^Diploma in Game Design^Media & Design^Game Design^738964^20^Diploma^55^http://www.rp.edu.sg/Diploma_in_Game_Design_(R35).aspx^Through comprehensive training and practical sessions, you can master 2D and 3D design software to plan and build successful games on a variety of platforms, including mobile devices.^"Game Designer, Game Quality Assurance Tester"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Republic Polytechnic^School of Technology for the Arts^Diploma in Arts and Theatre Management^Media & Design^Film, Arts and theatre^738964^20^Diploma^82^http://www.rp.edu.sg/Diploma_in_Arts_and_Theatre_Management_(R25).aspx^Stage and production management, arts marketing, lighting design, production design, and front-of-house and arts facilities management are highly sought after skills in various creative industries.^"Game Designer, Game Quality Assurance Tester"^Republic Polytechnic is the fifth Polytechnic in Singapore. It was born out of the conviction that the education landscape would benefit from diversity, both in the way the campus is built to enable learning, and the delivery of its curriculum which is geared towards technical education for our young in a vibrant city state with its attendant demands on citizens being entrepreneurial, innovative problem solvers.
Singapore Polytechnic^School of Chemical & Life Sciences^Diploma in  Biomedical Science^Applied Sciences^Biomedical^139651^7^Diploma^60^http://www.sp.edu.sg/wps/portal/vp-spws/schcls.cse.ftdip.biomedicalscience^Singapore Polytechnic is recognised by the healthcare and educational communities as the premier educational institution and resource centre for lifelong learning in the applied health sciences.^"Cardiac Technologist, Medical Technologist"^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
Singapore Polytechnic^School of Chemical & Life Sciences^Diploma in Food Science and Technology^Applied Sciences^Food Science^139651^13^Diploma^80^http://www.sp.edu.sg/wps/portal/vp-spws/schcls.cse.ftdip.foodsciandtech^Be a part of the team that designs food to excite the taste and imagination through food science and technology.^"Food Safety Officer, Quality Assurance Executive"^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
Singapore Polytechnic^School of Chemical & Life Sciences^Diploma in Biotechnology^Applied Sciences^Biotechnology^139651^9^Diploma^40^http://www.sp.edu.sg/wps/portal/vp-spws/schcls.cse.ftdip.biotech^The Diploma equips students with current and relevant skills for application in the field of translational and life sciences, research and the bio-pharmaceutical industries through our state-of-the-art training facilities.^"Sales and Marketing Executive, Research Assistant"^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
Singapore Polytechnic^School of Architecture & the Built Environment^Diploma in Civil Engineering with Business^Built Environment^Civil Engineering^139651^19^Diploma^160^http://www.sp.edu.sg/wps/portal/vp-spws/schabe.cse.ftdip.civilengineeringwithbusiness^The Diploma in Civil Engineering with Business is a broad-based and multi-disciplinary course that provides students with training in civil engineering within the context of a business environment.^Graduates of this diploma programme will be able to seek rewarding careers with government agencies such as HDB, BCA, URA, JTC, PUB, NEA, SLA and LTA in the development and upkeep of Singapore's civil engineering infrastructure and natural resources.^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
Singapore Polytechnic^School of Architecture & the Built Environment^Diploma in Architecture^Built Environment^Architectural Design^139651^13^Diploma^105^http://www.sp.edu.sg/wps/portal/vp-spws/schabe.cse.ftdip.architecture^unlock your talent here at DARCH, Singapore's first (and only) full-fledged architecture diploma.^"Architectural consulting firms, Organisations related to the building industry,"^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
Singapore Polytechnic^School of Architecture & the Built Environment^Diploma in Landscape Architecture^Built Environment^Architectural Design^139651^18^Diploma^40^http://www.sp.edu.sg/wps/portal/vp-spws/schabe.cse.ftdip.landscapearchitecture^The Diploma in Landscape Architecture (DLA) course trains you to become a landscape designer who will be able to assist in transforming our world into a conducive, interactive, educational and experiential place. It involves the study of existing social, ecological, and geological conditions and processes in the environment.^"Assistants to landscape architects, architects, planners and other parallel professions."^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
Singapore Polytechnic^SP Business School^Diploma in Accountancy^Business & Management^Accountancy^139651^12^Diploma^230^http://www.sp.edu.sg/wps/portal/vp-spws/schb.cse.ftdip.accountancy^If you have set your heart and mind on a career that involves public or corporate accounting, consulting or financial services, choosing SP Accountancy will pave the way to your success! No business can thrive without a team of competent accounting and finance professionals.^Accountancy, Banking, Taxation^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
Singapore Polytechnic^SP Business School^Diploma in Banking & Finance^Business & Management^Banking^139651^12^Diploma^120^http://www.sp.edu.sg/wps/portal/vp-spws/schb.cse.ftdip.bankingandfinancialservices^The DBKF course blends theoretical concepts with industry practices. This well-established course provides practical training with modern facilities and an excellent curriculum that is closely related to professional practices and is highly industry relevant.^?Graduates are skilled for roles in a wide variety of functions, including credit and marketing, trade finance, retail and branch banking, treasury, private banking and financial planning, research, risk compliance, administrative support in banks, stock brokerages, fund management companies, the Singapore Exchange, as well as corporations.^At Singapore Polytechnic, we pride ourselves in being a pioneer in Polytechnic education. If you have a passion for education, SP wants you to be part of our team.
